Date,Close/Last,Volume,Open,High,Low
1/6/2026,44.09,51900,44.81,44.81,44.09
1/7/2026,44.05,79900,44,44.45,44
1/8/2026,44.09,900,44.18,44.21,44.02
1/9/2026,44.42,1100,44.27,44.42,44.27
1/12/2026,45.59,700,44.97,45.59,44.97
1/13/2026,45.15,3700,45.15,45.15,45.15
1/14/2026,45.13,26200,44.98,45.13,44.98
1/15/2026,45.05,200,45.05,45.05,45.05
1/16/2026,44.88,300,44.88,44.88,44.88
1/20/2026,45.07,191900,44.88,45.07,44.88
1/21/2026,45.34,45600,44.88,45.34,44.88
1/22/2026,45.34,34400,45.17,45.34,45
1/23/2026,45.98,5700,46.17,46.17,45.98
1/26/2026,45.322,3278,46.37,46.37,45.26
1/27/2026,44.9825,983,45.32,45.32,44.9825
1/28/2026,45.29,700,45.3,45.3,45.29
1/29/2026,45.95,1400,45.86,45.95,45.69
1/30/2026,45.02,900,45.07,45.07,45.02
2/2/2026,45.85,690,45.5615,45.85,45.5615
2/3/2026,47.83,1007,47.31,47.83,47.31
2/4/2026,49.36,800,49.36,49.36,49.36
2/5/2026,48.91,2400,49.2,49.2,48.88
2/6/2026,48.97,1700,49.42,49.42,48.97
2/9/2026,49.12,1600,49.33,49.34,48.91
2/10/2026,48.74,1800,49.8,49.8,48.58
2/11/2026,49.01,1700,48.34,49.01,48.34
2/12/2026,50.2,2000,49.71,50.2,49.7
2/13/2026,49.75,3900,50.27,50.29,49.75
2/17/2026,50.22,1096,50.13,50.22,50.13
2/18/2026,50.1,1400,49.59,50.1,49.59
2/19/2026,49.99,300,49.99,49.99,49.99
2/20/2026,49.04,5600,49.82,49.85,49.04
2/23/2026,50.26,1700,49.74,50.26,49.74
2/24/2026,49.24,2200,49.93,49.93,48.79
2/25/2026,46.66,1000,47.27,47.34,46.6
2/26/2026,46.69,3,46.56,46.69,46.56
