Date,Close/Last,Volume,Open,High,Low
11/12/2025,38.0512,680207,37.8729,38.0512,37.4669
11/13/2025,38.0116,620684,37.9621,38.071,37.665
11/14/2025,38.0016,1452420,37.962,38.0412,37.3578
11/17/2025,38.1601,807869,37.9917,38.2393,37.8531
11/18/2025,38.1502,639501,38.1403,38.4176,37.9422
11/19/2025,37.9521,1524125,38.0511,38.3483,37.655
11/20/2025,37.4173,600875,37.9323,37.9323,37.3183
11/21/2025,37.9719,815792,37.4569,38.0511,37.3479
11/24/2025,37.8135,1198682,37.9323,38.1106,37.0806
11/25/2025,38.0809,690111,38.1106,38.4077,37.7244
11/26/2025,38.7742,830550,38.3087,38.8633,38.1998
11/28/2025,38.7444,350997,38.8732,38.8732,38.4968
12/1/2025,38.5662,885022,38.5662,38.8237,38.4077
12/2/2025,38.3186,699817,38.794,38.794,38.0314
12/3/2025,37.4668,1749045,38.4275,38.5959,37.3975
12/4/2025,37.1895,1567604,37.5956,37.6847,37.0607
12/5/2025,37.14,932660,37.4074,37.4272,37.0905
12/8/2025,36.55,915659,37.19,37.25,36.39
12/9/2025,36.58,659254,36.7,37.01,36.49
12/10/2025,35.88,1372900,36.41,36.41,35.66
12/11/2025,36.17,1024000,36.07,36.45,35.91
12/12/2025,36.22,852100,36.33,36.44,36.11
12/15/2025,36.67,1020500,36.33,36.71,36.02
12/16/2025,36.8,1238500,36.72,36.99,36.58
12/17/2025,37.22,1032800,36.92,37.37,36.78
12/18/2025,36.65,932600,37.22,37.46,36.45
12/19/2025,36.62,1464100,36.65,37.01,36.46
12/22/2025,36.76,870134,36.53,36.76,36.38
12/23/2025,36.99,1049764,36.82,37.26,36.82
12/24/2025,37.27,500600,37.15,37.36,37.07
12/26/2025,37.41,312700,37.38,37.51,37.27
12/29/2025,37.5,1050700,37.2,37.69,37.2
12/30/2025,37.84,705400,37.57,38.01,37.46
12/31/2025,37.73,589800,37.76,37.93,37.72
1/2/2026,37.93,800000,37.77,38.4,37.77
1/5/2026,37.78,1201900,37.88,37.93,36.97
1/6/2026,37.08,1120500,37.85,38.04,37.05
1/7/2026,36.57,946200,37.11,37.23,36.57
1/8/2026,36.53,833600,36.51,36.92,36.45
1/9/2026,36.37,784700,36.59,36.78,36.2
1/12/2026,36.33,718740,36.56,36.76,36.21
1/13/2026,35.66,1163164,36.33,36.33,35.585
1/14/2026,36.09,1308902,35.83,36.29,35.83
1/15/2026,35.58,763800,35.96,36.16,35.53
1/16/2026,35.77,649200,35.5,35.89,35.35
1/20/2026,36.53,980800,35.81,36.8,35.81
1/21/2026,36.75,996100,36.66,36.85,36.38
1/22/2026,37.09,737600,37,37.21,36.76
1/23/2026,36.9,1154600,37.17,37.44,36.84
1/26/2026,36.49,1388400,36.98,37,36.27
1/27/2026,36.66,1447300,36.63,36.94,36.39
1/28/2026,36.29,1266600,36.66,36.96,36.09
1/29/2026,38.57,2832400,37.65,38.66,36.88
1/30/2026,37.81,1503200,38.48,38.65,37.45
2/2/2026,36.87,1326900,38.08,38.37,36.73
2/3/2026,37.35,1340400,36.9,37.43,36.8
2/4/2026,37.24,1212000,37.55,37.62,36.86
2/5/2026,36.74,1234400,37.03,37.39,36.62
2/6/2026,36.07,1141500,36.77,36.85,35.99
2/9/2026,37.1,1139300,36.24,37.12,36.15
2/10/2026,37.63,1194100,37.2,37.83,37.12
2/11/2026,37.9,1246600,37.6,37.94,37.24
2/12/2026,38.59,1143300,37.92,38.63,37.81
2/13/2026,38.8,1166300,38.77,39.08,37.91
2/17/2026,38.47,819558,38.79,38.8069,38.17
2/18/2026,38.32,642300,38.33,38.57,38.18
2/19/2026,38.22,566900,38.39,38.39,38.01
2/20/2026,38.41,652000,38.33,38.5,38.17
2/23/2026,38.59,1072600,38.45,38.78,38.41
2/24/2026,38.97,835000,38.75,39,38.28
2/25/2026,39.68,863900,39.22,39.79,38.8
2/26/2026,39.41,1126400,39.68,39.83,39.31
2/27/2026,39.93,716979,39.64,40.185,39.52
