Date,Close/Last,Volume,Open,High,Low
10/06/2025,$41.63,17182520,$41.91,$42.025,$41.18
10/03/2025,$41.76,30057370,$40.27,$41.955,$40.17
10/02/2025,$40.27,20073410,$39.03,$40.38,$39.00
10/01/2025,$38.97,16240540,$39.21,$39.72,$38.7647
09/30/2025,$39.19,19388890,$39.86,$39.9356,$38.845
09/29/2025,$39.90,22483130,$40.28,$40.38,$39.60
09/26/2025,$40.08,14898250,$39.33,$40.09,$39.21
09/25/2025,$39.33,16684150,$39.36,$39.50,$38.82
09/24/2025,$39.55,21056160,$39.65,$39.71,$38.99
09/23/2025,$39.68,21692560,$40.23,$40.38,$39.48
09/22/2025,$40.13,27428030,$39.19,$40.22,$39.09
09/19/2025,$39.32,36441940,$40.03,$40.035,$38.98
09/18/2025,$39.81,23592530,$39.73,$40.33,$39.40
09/17/2025,$39.67,22952970,$39.485,$40.2472,$39.37
09/16/2025,$39.30,23534090,$39.00,$39.48,$38.90
09/15/2025,$38.58,19221280,$38.70,$39.04,$38.415
09/12/2025,$38.63,22319660,$38.99,$38.99,$38.34
09/11/2025,$38.96,25071540,$38.71,$39.10,$38.30
09/10/2025,$38.71,24959180,$39.37,$39.49,$38.50
09/09/2025,$39.46,17916520,$39.56,$39.84,$39.25
09/08/2025,$39.65,35121770,$41.00,$41.02,$39.23
09/05/2025,$41.06,22015520,$41.49,$41.975,$40.73
09/04/2025,$41.41,18998870,$41.72,$41.795,$41.035
09/03/2025,$41.79,11987760,$42.00,$42.26,$41.645
09/02/2025,$41.75,20801570,$41.81,$42.17,$41.47
08/29/2025,$42.14,14796120,$42.27,$42.40,$41.7735
08/28/2025,$42.41,13220130,$42.73,$42.74,$42.02
